target,num_characters,num_words,text
0,51,11,tomarrow final hear on my laptop case so i cant
0,47,11,yup have my lunch buffet now u eat alreadi
0,32,8,hmmm how mani player select
0,57,14,just sent again do you scream and moan in bed princess
0,36,9,hand her my phone to chat wit u
0,116,27,cthen i thk shd b enuff still got conclus n content pg n refer i b do da content pg n cover pg
1,152,32,you are award a sipix digit camera call 09061221061 from landlin deliveri within 28day t cs box177 m221bp 2yr warranti 150ppm 16 p
0,155,39,i just lov thi line hurt me with the truth i do mind i wil ur my someon but never comfort me with a lie gud ni8 and sweet dream
0,59,11,jesu armand realli is tri to tell everybodi he can find
0,25,7,how much is torch in 9ja
0,87,20,take someth for pain if it move howev to ani side in the next 6hr see a doctor
0,31,6,pleas ask mummi to call father
0,132,32,fran i decid 2 go n e way im complet broke an knacker i got up bout 3 c u 2mrw love janx thi is my dad fone credit
0,103,27,alway be there even if it just in spirit get a bb soon just tri to be sure i need it
0,24,6,just normal onli here
0,38,11,ye i will be there glad you made it
0,155,33,is the murder coz the man wa murder on lt gt th januari as public holiday all are close includ post offic
0,28,6,heehe that wa so funni tho
0,118,27,send ur birthdat with month and year i will tel u ur life partner name and the method of calcul repli must
0,53,10,hello which the site to download song it urgent pl
0,158,41,have found a way to get anoth app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you
0,24,7,now i go for lunch
0,38,12,haf u eaten wat time u wan me 2 come
1,148,24,privat your 2003 account statement for 07753741225 show 800 point call 08715203677 identifi code 42478 expir
0,49,10,pleas leav thi topic sorri for tell that
1,158,27,sm servic for your inclus text credit pl goto 3qxj9 unsubscrib with stop no extra charg help 9ae
1,160,32,pleas call amanda with regard to renew or upgrad your current handset free of charg offer end today tel 0845 021 3680 subject to t and c
0,24,7,happi new year to u too
0,45,11,lmao where your fish memori when i need it
1,162,36,want 2 get laid tonight want real dog locat sent direct 2 ur mob join the uk largest dog network bt txting gravel to 69888 nt ec2a 150p
0,32,8,so how the weather over there
0,47,13,do have a nice day today i love you so dearli
0,97,24,k fyi i back in my parent place in south tampa so i might need to do the deal somewher els
0,44,13,just arriv see you in a coupl day lt 3
0,22,6,i dled 3d it veri imp
0,135,30,your board is work fine the issu of overh is also reslov but still softwar inst is pend i will come around 8 o clock
1,95,22,romant pari 2 night 2 flight from book now 4 next year call 08704439680t cs appli
0,88,16,good day to you for the teeth as it pain maintain other stuff
0,66,17,it cool we can last a littl while get more ani time soon
0,88,27,ya i knw u vl giv it ok thank kano anyway enjoy wit ur famili wit 1st salari
0,29,8,alreadi one guy love you
0,84,22,u horribl gal u knew dat i wa go out wif him yest n u still come n ask me
0,109,27,ha you don t know either i did a a clever but simpl thing with pear the other day perfect for christma
0,50,14,no de but call me after some time ill tell you k
0,108,28,ah you see you have to be in the lingo i will let you know wot on earth it is when ha finish make it
0,50,14,i like you peopl veri much but am veri shi pa
1,136,29,new tone thi week includ 1 ab 2 sara 3 will to order follow instruct on next messag
1,135,29,show ur colour euro 2004 offer get an england flag 3lion tone on ur phone click on the follow servic messag for info
1,151,31,free msg singl find a partner in your area 1000 of real peopl are wait to chat now send chat to 62220cncl send stopc per msg
0,86,15,there are no other charg after transfer charg and you can withdraw anyhow you like
0,49,12,ok then i will come to ur home after half an hour
0,25,7,tell her i said eat shit
0,38,12,full heat pa i have appli oil pa
0,93,18,dont flatter yourself tell that man of mine two pint of carlin in ten minut pleas
0,57,13,well there still a bit left if you guy want to tonight
0,99,27,that day ü say ü cut ur hair at paragon is it call hair sens do ü noe how much is a hair cut
0,59,14,carlo say we can pick up from him later so yeah we set
1,162,31,free for 1st week no1 nokia tone 4 ur mobil everi week just txt nokia to 8077 get txting and tell ur mate pobox 36504 w45wq
0,28,7,gud mrng dear hav a nice day
0,64,16,now what your hous again and do you have ani beer there
0,35,11,ü wait 4 me in sch i finish ard 5
0,117,22,usual the person is unconsci that in children but in adult they may just behav abnorm call you now
0,63,15,text me when you get off do call my phone have problem
0,68,19,yun ü wkg where btw if ü go nu sc ü wana specialis in wad
0,76,14,gain the right of a demand am tri as husband see
0,31,9,i reach in ard 20 min ok
0,66,12,well uv caus mutat sunscreen is like essenti theseday
0,27,6,sound good keep me post
0,27,8,pick ur fone up now u dumb
0,38,15,wake me up at lt gt am morn
1,143,25,dear u been invit to xchat thi is our final attempt to contact u txt chat to 86688 ldn 18 yr
0,74,15,ye obvious but you are the and the potato speak soon
1,146,29,can u get 2 phone now i wan na chat 2 set up meet call me now on 09096102316 u can cum here 2moro luv jane xx
0,46,11,me not wake up until 4 in the afternoon sup
0,139,30,pl help me tell sura that i expect a batteri from hont and that if should pl send me a messag about how to download movi thank
0,27,5,then whi you not respond
0,171,39,sound like there could be a lot of time spent in that chastiti devic boy grin or take your beat like a good dog go to loung in a nice long bath now
0,114,28,my sort code is and acc no is the bank is natwest can you repli to confirm i sent thi to the right person
0,69,18,i will lick up everi drop are you readi to use your mouth as well
0,52,13,i am in hospit da i will return home in even
0,38,10,it that time of the week again ryan
0,34,10,noth spl wat abt u and whr ru
1,47,9,you have 1 new messag pleas call 08715205273
0,156,40,as i enter my cabin my pa said happi boss i felt special she askd me 4 lunch after lunch she invit me to her apart we went there
0,82,17,are there ta job avail let me know pleas co i realli need to start work
0,63,15,you intrepid duo you have a great time and see you both soon
0,104,29,it ok i noe u busi but i realli too bore so i msg i oso dunno wat colour she choos 4 me one
0,68,17,aight i grab someth to eat too text me when you back at mu
0,135,30,just tri to figur out when i suppos to see a coupl differ peopl thi week we said we get togeth but i did set date
0,61,14,just look it up and addi goe back monday suck to be her
1,52,10,adult 18 content your video will be with you shortli
0,153,43,yeh indian wa nice tho it did kane me off a bit he he we shud go out 4 a drink sometim soon mite hav 2 go 2 da work 4 a laugh soon love pete x x
0,51,11,happi new year hope you are have a good semest
0,154,28,doctor 1tulsi cancer fat 1cup bone problm 3 litr diseas snd th 2 whom u care
0,153,37,ditto and you wo have to worri about me say anyth to you anymor like i said last night you do whatev you want and i do the same peac
0,72,14,if you free i can give otherwis nalla adi entey nattil kittum
0,133,24,those cocksuck if it make you feel better ipad are worthless garbag novelti item and you should feel bad for even want one
0,324,99,storm msg wen u lift d phne u say hello do u knw wt is d real mean of hello it d name of a girl ye and u knw who is dat girl margaret hello she is d girlfrnd f grahmbel who invnt telphon moral one can 4get d name of a person bt not hi girlfrnd g o o d n i g h t
0,43,11,i am wait machan call me onc you free
0,77,18,can come my room but can not come my hous co my hous still messi haha
0,84,25,or u ask they all if next sat can a not if all of them can make it then i ok lor
0,32,13,jay say he put in lt gt
0,40,10,ye gauti and sehwag out of odi seri
0,87,17,if he start search he will get job in few have great potenti and talent
0,36,6,how long doe applebe fuck take
1,145,28,win a year suppli of cd 4 a store of ur choic worth enter our weekli draw txt music to 87066 ts cs
0,165,52,feb lt gt is i love u day send di to all ur valu frnd evn me if 3 come back u gt marri d person u luv if u ignor di u will lose ur luv 4 evr
0,72,24,k jason say he gon na be around so i be up there around lt gt
1,49,9,you have 1 new voicemail pleas call 08719181503
0,96,26,i there and i can see you but you ca see me mayb you should reboot ym i seen the buzz
1,101,16,email alertfrom jeri stewarts 2kbsubject prescripiton drvgsto listen to email call 123
1,155,29,marri local women look for discreet action now 5 real match instantli to your phone text match to 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
0,40,12,have lunch you are not in onlin whi
0,39,5,network technic support associ
0,23,6,lol ok your forgiven
0,48,12,ye here tv is alway avail in work place
0,41,12,sorri got a late start we on the way
0,273,67,no i meant the calcul is the same that lt gt unit at lt gt thi school is realli expens have you start practic your accent becaus it import and have you decid if you are do 4year of dental school or if you just do the nmde exam
0,40,9,you still around i could use a
0,34,12,what class of lt gt reunion
0,48,11,no did you check i got hi detail messag now
0,158,34,miser they do tell u that the side effect of birth control are massiv gut wrench cramp for the first 2 month i did sleep at all last night
0,33,11,ay wana meet on sat ü wkg on sat
0,66,15,thank for the temal it wa wonder thank have a great week
0,156,34,good afternoon my boytoy how goe that walk here and there day did you get that polic abstract are you still out and about i wake and miss you babe
0,56,15,can ü call me at to make sure dat i woken up
0,49,11,printer is cool i mean groovi wine is groovi
0,70,20,no rush i not work i in school so if we rush we go hungri
0,40,10,i still pretti weak today bad day
