,target,num_characters,num_words,text
2756,0,25,5,went to ganesh dress shop
2757,1,163,29,doubl min and 1000 txt on orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 on 08000839402 or yhl
2758,0,65,12,ü collect ur laptop then go to configur da set izzit
2759,0,121,30,aight i should be there by 8 at the latest probabl closer to are jay and tyler down or should we just do two trip
2760,0,55,16,come aftr lt decim gt now i m clean the hous
2761,1,139,26,ur is current 500 pound to maxim ur now send cash to 86688 onli cc 08718720201 po box
2762,0,122,33,bill as in are there ani letter for me i m expect one from orang that isn t a bill but may still say orang on it
2763,0,27,8,tell me how is pain de
2764,0,141,35,hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirti anal sex and i want a 10 man gang bang
2765,0,109,27,ha you don t know either i did a a clever but simpl thing with pear the other day perfect for christma
2766,0,109,37,helloooo wake up sweet morn welcom you enjoy thi day with full of joy gud mrng
2767,0,6,1,alrit
2768,0,142,30,whi must we sit around and wait for summer day to celebr such a magic sight when the world dress in white oooooh let there be snow
2769,1,136,26,urgent your mobil number ha been award with a prize guarante call 09058094454 from land line claim valid 12hr onli
2770,0,46,12,how do you guy go to see movi on your side
2771,0,89,23,you did have to tell me that now i think plu he go to stop all your run
2772,0,64,17,kindli send some one to our flat befor lt decim gt today
2773,1,148,32,sorri u can not unsubscrib yet the mob offer packag ha a min term of 54 week pl resubmit request after expiri repli themob help 4 more info
2774,0,77,19,noth lor a bit bore too then y dun u go home earli 2 sleep today
2775,0,47,11,what time should i tell my friend to be around
2776,0,42,13,ye that will be fine love you be safe
2777,0,29,11,thank chikku gud nyt
2778,0,37,11,is xy in ur car when u pick me up
2779,0,85,23,thanx 4 the time spent 2geva it bin mint ur my babi and all i want is u xxxx
2780,0,47,11,yo ani way we could pick someth up tonight
2781,0,33,11,i not sent it he can send me
2782,0,23,5,fine am simpli sit
2783,0,67,15,tht god gift for bird as human hav some natur gift frm god
2784,0,32,8,are you come to day for class
2785,0,31,7,im done just studyn in librari
2786,0,25,7,ok u enjoy ur show
2787,0,11,2,anyth
2788,0,128,27,where wuld i be without my babi the thought alon mite break me and i wan na go crazi but everyboy need hi ladi xxxxxxxx
2789,0,33,9,wat my dear do sleep ah
2790,0,30,13,hi test on lt gt rd
2791,0,183,56,onli 2 student solv thi cat question in lt gt lt gt lt gt then tell me the answer if u r brilliant got d answr
2792,0,156,40,yo do you know anyon lt gt or otherwis abl to buy liquor our guy flake and right now if we do get a hold of somebodi it just 4 loko all night
2793,0,47,14,yup n her fren lor i meet my fren at 730
2794,0,32,9,yeah we got one line up for us
2795,0,135,32,and stop wonder wow is she ever go to stop me becaus i will tm you whenev i want becaus you are mine laugh
2796,0,101,21,lol yep did that yesterday alreadi got my fireplac now it just anoth icon sit there for me
2797,0,59,12,hey i book the pilat and yoga lesson alreadi haha
2798,0,43,9,are you what happen to behav like thi
2799,1,48,10,you have 1 new messag pleas call 08712400200
2800,0,95,25,my supervisor find 4 me one lor i thk hi student i havent ask her yet tell u aft i ask her
2801,0,142,35,hello no news on job they are make me wait a fifth week yeah im up for some woozl and weasel in exet still but be home about 3
2802,1,100,17,we current have a messag await your collect to collect your messag just call 08718723815
2803,0,327,84,hey babe sorri i did get sooner gari can come and fix it caus he think he know what it is but he doe go as far a ptbo and he say it will cost lt gt buck i do know if it might be cheaper to find someon there we do have ani second hand machin at all right now let me know what you want to do babe
2804,0,29,10,make that 3 4 fuck sake x
2805,0,36,9,leav it u will alway be ignor
2806,0,87,24,nope but i b go 2 sch on fri quit earli lor co my si got paper in da morn
2807,0,35,9,at bruce b down amp fletcher now
2808,0,62,17,where are you you said you would be here when i woke
2809,0,32,9,hey now am free you can call me
2810,0,24,8,tell me who thi pl
2811,1,119,23,urgent your mobil wa award a bonu caller prize on our final attempt 2 contact u call 08714714011
2812,0,112,26,think i might have to give it a miss am teach til twelv then have lectur at two damn thi work thing
2813,0,57,13,id have to check but there onli like 1 bowl worth left
2814,0,26,5,ye there were mani sweet
2815,0,110,23,i would but i still cozi and exhaust from last went to school or work everyth is close
2816,0,147,37,buzzzz grin did i buzz your ass buzz your chest buzz your cock where do you keep your phone is the vibrat on did you feel it shake
2817,0,32,8,sir send to group mail check it
2818,0,151,33,i do da intro cover energi trend n pro n con brief descript of nuclear fusion n oso brief histori of iter n jet got abt 7 n half page
2819,0,40,7,none nowher ikno doesdiscount shitinnit
2820,0,30,8,you dont know you jabo me abi
2821,1,135,28,do you ever notic that when you drive anyon go slower than you is an idiot and everyon drive faster than you is a maniac
2822,0,94,19,not yet had ya sapna aunti maneg hogidh chinnu full weak and swalpa black agidhan
2823,0,28,9,are you be good babi
2824,0,38,9,mostli sport type lyk footbl crckt
2825,0,46,11,ma head dey swell oh thank for make my day
2826,0,23,6,u should make a fb list
2827,0,65,18,sari just need tim in the bollox it hurt him a lot so he tol me
2828,0,24,5,happi new year princess
2829,0,42,11,i text carlo and let you know hang on
2830,0,45,11,do worri is easi onc have ingredi
2831,0,54,15,i love u 2 my littl poci bell i am sorri but i love u
2832,0,26,8,ok omw now you at castor
2833,0,60,15,yar lor keep rain non stop or u wan 2 go elsewher
2834,1,159,29,xma offer latest motorola sonyericsson nokia free bluetooth or dvd doubl min 1000 txt on orang call mobileupd8 on 08000839402 or
2835,0,141,38,what u mean u almost done done wif sleep but i tot u go to take a nap yup i send her liao so i pick her up at ard 4 smth lor
2836,0,35,10,tonight yeah i be down for that
2837,0,32,7,what should i eat fo lunch senor
2838,0,143,32,he said that he had a right giggl when he saw u again you would possibl be the first person2di from nvq but think how much you could for
2839,0,59,17,no break time one how i come out n get my stuff fr ü
2840,1,106,21,repli to win weekli what profession sport doe tiger wood play send stop to 87239 to end servic
2841,0,96,26,i there and i can see you but you ca see me mayb you should reboot ym i seen the buzz
2842,0,30,7,do you still have the grinder
2843,1,147,35,no 1 polyphon tone 4 ur mob everi week just txt pt2 to 87575 1st tone free so get txtin now and tell ur friend 16 repli hl 4info
2844,0,41,15,see you k where are you now
2845,0,30,9,so i do a list of buyer
2846,0,157,33,no idea i guess we work that out an hour after we suppos to leav sinc as usual nobodi ha ani interest in figur shit out befor the last second
2847,0,71,16,mm not entir sure i understood that text but hey ho which weekend
2848,0,112,22,they releas vday shirt and when u put it on it make your bottom half nake instead of those white underwear
2849,0,43,10,don know he is watch film in comput
2850,0,14,3,no b4 thursday
2851,0,49,10,oh then your phone phone me but it disconnect
2852,0,47,8,id onluy matter when get on from offcampu
2853,1,134,28,thi messag is free welcom to the new improv sex dog club to unsubscrib from thi servic repli stop msg 150p
2854,0,42,10,excel i see what riley plan are
2855,0,23,7,ew are you one of them
2856,0,30,7,also hi wesley how you been
2857,0,108,28,ah you see you have to be in the lingo i will let you know wot on earth it is when ha finish make it
2858,1,110,17,12mth half price orang line rental 400min call mobileupd8 on 08000839402 or
2859,0,119,30,imagin life without me see how fast u are search me do worri l alway there to disturb u goodnoon
2860,0,37,10,hm good morn headach anyon
2861,0,75,15,yeah no prob last night is obvious catch up with you speak soon
2862,1,152,33,free unlimit hardcor porn direct 2 your mobil txt porn to 69200 get free access for 24 hr then chrgd 50p per day txt stop 2exit thi msg is free
2863,0,46,14,i might go 2 sch yar at e salon now v bore
2864,0,51,16,lt gt min but i had to stop somewher first
2865,0,461,98,lt gt is fast approach so wish u a veri happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi am the first to wish u all these your raj
2866,0,127,22,one of the joy in lifei wake up each daywith thought that somewheresomeon care enough tosend a warm morn greet
2867,0,44,10,i did get the second half of that messag
2868,0,34,10,wat time do u wan 2 meet me later
2869,0,72,17,i thank you so much for all you do with selfless i love you plenti
2870,0,30,8,am in film ill call you later
2871,0,27,6,how dare you chang my ring
2872,0,48,13,you are a veri veri veri veri bad girl or ladi
2873,0,90,21,i love ya too but tri and budget your money better babe gari would freak on me if he knew
2874,0,50,12,what part of do initi do you understand
2875,0,47,11,i finish my lunch alreadi u wake up alreadi
2876,0,22,6,you still at the game
2877,0,41,9,you have got tallent but you are wast
2878,0,37,10,what is your record for one night
2879,0,173,37,also sir i sent you an email about how to log into the usc payment portal send you anoth messag that should explain how thing are back home have a great weekend
2880,0,95,20,gon na let me know co come bak from holiday that day is come me number
2881,0,69,17,jokin onli lar depend on which phone my father can get lor
2882,0,27,8,aight lem me know what up
2883,0,47,14,get readi for lt gt inch of pleasur
2884,0,32,11,i feel like john lennon
2885,0,46,11,co darren say ü consid mah so i ask ü
2886,0,63,15,you are not bother me but you have to trust my answer pl
2887,0,295,68,one day a crab wa run on the sea shore the wave came n clear the footprint of the crab crab ask be my frnd y r u clear my beauti footprint wave repli a fox wa follow ur footprint to catch you that y i clear it off frndsship never let u dwn gud nyt
2888,0,39,10,aight what time you want me to come up
2889,0,120,30,slaaaaav where are you must i summon you to me all the time now do you wish to come to me on your own anymor
2890,0,42,11,your bill at 3 is so that not bad
2891,0,169,39,let me know how it chang in the next 6hr it can even be appendix but you are out of that age rang howev it not imposs so just chill and let me know in 6hr
2892,0,101,29,hello yeah i just got out of the bath and need to do my hair so i come up when i done yeah
