target,num_characters,num_words,text
0,130,25,happi valentin day in advanc
0,45,8,tell them the drug dealer get impati
0,33,9,are u awak is there snow there
0,329,70,it so happen that there r 2waxsto do wat you want she can come and ill get her medic insur and she be abl to deliv and have basic care i current shop for the right medic insur for her so just give me til friday morn that when see the major person that can guid me to the right insur
0,25,7,fine do you rememb me
0,97,25,messag from i am at truro hospit on ext you can phone me here as i have a phone by my side
0,23,6,might ax well im there
0,39,11,ok go to sleep hope i can meet her
0,31,8,get readi to moan and scream
0,31,7,custom place i will call you
0,27,6,ü still attend da talk
0,83,25,no i in the same boat still here at my mom check me out on yo i half nake
0,29,10,k da how mani page you want
0,133,30,i wa up all night too worri about thi appt it a shame we miss a girl night out with quizz popcorn and you do my hair
0,30,7,what time you thinkin of goin
0,27,9,i ll leav around four ok
0,52,11,thinkin about someon is all good no drug for that
0,52,13,no she didnt i will search onlin and let you know
0,82,19,can help u swoop by pick u up from wherev ur other bird r meet if u want
0,77,18,forgot to tell ü smth can ü like number the section so that it clearer
0,17,3,yeah whatev lol
0,54,13,carlo be here in a minut if you still need to buy
0,55,14,have you got xma radio time if not i will get it now
0,22,6,then mum repent how
0,87,20,mysteri solv just open my email and he sent me anoth batch is he a sweeti
0,110,23,i would but i still cozi and exhaust from last went to school or work everyth is close
0,51,14,did u fix the teeth if not do it take care
0,47,15,i dont can you send it to me plu how mode
0,8,2,beerag
1,135,29,show ur colour euro 2004 offer get an england flag 3lion tone on ur phone click on the follow servic messag for info
1,152,22,sm servic for your inclus text credit pl gotto login 3qxj9 unsubscrib with stop no extra charg help 08702840625 9ae
0,31,6,i dont understand your messag
0,114,28,im sorri bout last nite it ur fault it wa me spous it wa pmt or sumthin u 4give me i think u shldxxxx
0,77,20,i call but no one pick up e phone i ask both of them alreadi they said ok
0,22,6,not a drop in the tank
0,161,38,you stayin out of troubl stranger saw dave the other day sort now still with me bloke when u gona get a girl mr ur mum still think we will get 2getha
0,104,29,it ok i noe u busi but i realli too bore so i msg i oso dunno wat colour she choos 4 me one
0,154,32,the sign of matur is not when we start say big thing but actual it is when we start understand small thing have a nice even bslvyl
1,159,33,sm servic for your inclus text credit pl goto unsubscrib with stop no extra charg po box420 ip4 5we
0,44,11,are you go to write ccna exam thi week
0,71,24,y where u at dogbreath it just sound like jan c al
0,48,12,ye here tv is alway avail in work place
0,30,9,well i go to be an aunti
1,152,26,free camera phone with linerent from with 750 cross ntwk min price txt bundl deal also avbl call 08001950382 or mf
0,115,18,madam regret receiv a refer check from dlf be rakhesh kerala
0,38,11,i back lem me know when you readi
1,160,32,last chanc 2 claim ur worth of discount ye to 85023 now offer mobil t cs 08717898035 sub 16 remov txt x or stop
1,162,36,wan na get laid 2nite want real dog locat sent direct to ur mobil join the uk largest dog network txt park to 69696 now nyt ec2a 3lp
1,159,38,got what it take 2 take part in the wrc ralli in oz u can with lucozad energi text ralli le to 61200 25p see pack or itcould be u
0,86,20,k actual can you guy meet me at the sunoco on howard it should be right on the way
0,50,11,anyth lor but toa payoh got place 2 walk meh
0,31,8,me too have a love night xxx
0,66,18,it fine imma get a drink or somethin want me to come find you
1,135,28,18 day to euro2004 kickoff u will be kept inform of all the latest news and result daili unsubscrib send get euro stop to 83222
0,67,18,i stuck in da middl of da row on da right hand side of da lt
0,135,33,honey sweetheart darl sexi bun sugar plum loverboy i miss you boytoy smack your ass did you go to the gym too
0,71,19,up to ü ü wan come then come lor but i din c ani stripe skirt
0,78,17,just check in on you realli do miss see jeremiah do have a great month
0,179,37,misplac your number and wa send text to your old number wonder whi i not heard from you thi year all the best in your mcat got thi number from my atlanta friend
0,79,18,no problem with the renew do it right away but i dont know hi detail
0,110,28,i promis to take good care of you princess i have to run now pleas send pic when you get a chanc ttyl
0,24,8,tell me who thi pl
1,63,13,rington club gr8 new poli direct to your mobil everi week
1,166,27,cd 4u congratul ur award of cd gift voucher or gift guarante freeentri 2 wkli draw xt music to 87066 tnc
0,49,12,bbq thi sat at mine from 6ish ur welcom 2 come
0,120,30,slaaaaav where are you must i summon you to me all the time now do you wish to come to me on your own anymor
0,24,6,just normal onli here
0,39,9,so what about you what do you rememb
0,87,25,you know wot peopl wear t shirt jumper hat belt is all we know we r at cribb
0,28,6,send me your id and password
0,55,16,oh realli did you make it on air what your talent
0,141,28,smile in pleasur smile in pain smile when troubl pour like rain smile when sum1 hurt u smile becoz someon still love to see u smile
1,153,34,not heard from u4 a while call me now am here all night with just my knicker on make me beg for it like u did last time 01223585236 xx luv
0,49,11,we can go 4 e normal pilat after our intro
0,47,10,do you alway celebr ny with your famili
0,29,10,make that 3 4 fuck sake x
0,162,42,i come back on thursday yay is it gon na be ok to get the money cheer oh yeah and how are you everyth alright how school or do you call it work now
0,55,13,it is a good thing i now get the connect to bw
0,38,9,oh yah we never cancel leh haha
0,25,7,how much u tri to get
0,99,25,i thought i get him a watch just co that the kind of thing u get4an18th and he love so much
1,135,22,xclusiv clubsaisai 2morow soire special zouk with nichol from rose 2 all ladi info
0,31,8,cool text me when you readi
0,68,15,and you will expect you whenev you text hope all goe well tomo
0,55,15,haf u found him i feel so stupid da v cam wa work
1,120,25,hungri gay guy feel hungri and up 4 it now call 08718730555 just to stop text call 08712460324
0,26,7,ya go for restaur
0,136,27,as per your request alaipayuth ha been set as your callertun for all caller press 9 to copi your friend callertun
0,27,7,lem me know when you here
0,47,13,but i have to i like to have love and arrang
0,110,25,think you sent the text to the home phone that cant display text if you still want to send it hi number is
0,118,26,who were those peopl were you in a tour i thought you were do that sofa thing you sent me your curiou sugar
1,163,30,call 09090900040 listen to extrem dirti live chat go on in the offic right now total privaci no one know your sic listen 60p min
0,40,11,i e person who do e sm survey
0,57,13,well there still a bit left if you guy want to tonight
1,70,15,thi messag is brought to you by gmw and is not connect to the
0,134,34,did you catch the bu are you fri an egg did you make a tea are you eat your mom left over dinner do you feel my love
0,26,7,thank god they are in bed
0,287,66,so you think i should actual talk to him not call hi boss in the morn i went to thi place last year and he told me where i could go and get my car fix cheaper he kept tell me today how much he hope i would come back in how he alway regret not get my number etc
0,19,5,who are you see
0,78,21,lol your right what diet everyday i cheat anyway i meant to be a fatti
0,39,11,both i shoot big load so get readi
0,25,8,ü dun need to pick ur gf
0,108,29,oh fuck juswok up in a bed on a boatin the dock slept wid 25 year old spinout giv u da gossip l8r xxx
0,103,21,how stupid to say that i challeng dont think at all on what i write instead you respond im
0,60,19,i put it on now it should be readi for lt time gt
0,79,17,give her onc i have it plu she said grinul greet you whenev we speak
0,133,33,hey look like i wa wrong and one of the kappa guy number is still on my phone if you want i can text him and see if he around
0,159,43,when i wa born god said oh no anoth idiot when you were born god said oh no competit who knew one day these two will becom freind forev
1,157,23,u can win of music gift voucher everi week start now txt the word draw to 87066 tsc
0,25,7,no jst chang tat onli
1,146,39,boltblu tone for 150p repli poli or mono eg poly3 cha cha slide yeah slow jamz toxic come with me or stop 4 more tone txt more
0,43,12,that said can you text him one more time
0,48,17,lt gt that all guess that easi enough
0,136,26,am watch hous veri entertain am get the whole hugh lauri thing even with the stick inde especi with the stick
0,69,17,wait 4 my tv show 2 start lor u leh still busi do ur report
0,100,23,am not work but am up to eye in philosophi so will text u later when a bit more free for chat
0,68,13,great p diddi is my neighbor and come for toothpast everi morn
0,112,27,hey mr and i are go to the sea view and have a coupl of gay i mean game give me a bell when ya finish
1,138,27,goldvik is invit you to be hi friend repli or see him stop send stop frnd to 62468
0,38,7,have you been practis your curtsey
0,19,6,ard 6 like dat lor
0,35,11,if u dun drive then how i go 2 sch
0,36,7,whi tire what special there you had
1,110,21,you won tkt to the euro2004 cup final or cash to collect call 09058099801 b4190604 pobox 7876150ppm
0,116,26,shit babe thasa bit mess she shudvetold did urgran know neway illspeak 2 u2moro wen im not asleep
